OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
NCB1351	1	NCB1351_L441.avi	20834	NCB1351_R442.avi	19894	11.58603	Analysis	8.02135	112.26216	2.12148	8.99438	1462.81496	31.11620	26.42233	15.96546	-680.76103	-328.66390	-1252.34662	Mullidae	Upeneus	tragula	37355014	1	AD	Passing	NA	NA	NA
NCB1351	2	NCB1351_L441.avi	32804	NCB1351_R442.avi	31864	18.24269	Analysis	14.67801	149.37986	2.39693	17.70906	1238.56168	11.09528	60.11875	29.73848	182.06081	-153.83333	-1215.41112	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	3	NCB1351_L441.avi	32810	NCB1351_R442.avi	31870	18.24602	Analysis	14.68135	168.88156	2.72921	10.29670	1273.25570	26.59868	80.16473	8.34776	-510.31190	-254.12470	-1138.50010	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	4	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	136.34382	0.97256	11.92719	938.00109	13.43979	25.30997	9.57907	32.35071	-215.59980	-912.31365	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	5	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	159.39748	2.14260	20.20419	1212.57755	8.80620	46.74651	19.56547	48.90919	-179.07792	-1198.28348	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	6	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	163.18700	1.78104	18.80122	1216.37518	5.79610	34.85464	20.81596	47.91145	-113.11118	-1210.15657	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	7	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	164.01521	1.05519	13.68913	1362.61369	9.36962	5.43363	24.76334	-95.89242	-200.04122	-1344.43454	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	8	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	138.88521	1.38202	15.20907	1257.93631	9.57904	22.18688	25.57667	-16.22585	-208.70096	-1240.39686	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	9	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	122.85118	2.49969	7.21788	1198.89764	25.22194	83.57404	3.76308	-434.18180	-269.23181	-1084.59944	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	10	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	120.98283	1.19931	18.55966	1445.14421	12.09137	5.46350	4.46887	-217.83748	-210.19961	-1413.08342	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	11	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	101.61105	3.14258	12.13983	1583.08662	15.36581	38.11009	1.52352	-330.44156	-258.41488	-1526.49710	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	12	NCB1351_L441.avi	32835	NCB1351_R442.avi	31895	18.25993	Analysis	14.69525	110.19999	0.95692	11.96675	1308.04231	7.65607	1.45898	32.05877	42.20900	-169.07660	-1296.38196	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1351	13	NCB1351_L441.avi	32847	NCB1351_R442.avi	31907	18.26660	Analysis	14.70192	125.93650	0.88810	9.23561	965.43159	19.04635	17.74400	3.84618	-194.88970	-247.53966	-912.57891	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
