"project","campaignid","sample","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB232","-21.7214051","114.297484","20140514","10:29:00","Muirons","Fished",NA,"10","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB233","-21.9219861","114.1487418","20140514","12:53:00","S.Bundegi","Fished",NA,"7.8","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB234","-21.9094162","114.1533567","20140514","13:00:00","S.Bundegi","Fished",NA,"8.1","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB235","-21.8981882","114.1540352","20140514","13:05:00","S.Bundegi","Fished",NA,"8","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB236","-21.8874965","114.1552007","20140514","13:09:00","S.Bundegi","Fished",NA,"8.2","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB237","-21.8786863","114.156822","20140514","13:14:00","S.Bundegi","Fished",NA,"8","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB238","-21.8723481","114.1592315","20140514","13:20:00","Bundegi.Sanctuary","No-take",NA,"8.6","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB239","-21.8701491","114.160738","20140514","13:24:00","Bundegi.Sanctuary","No-take",NA,"7.8","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB240","-21.8665763","114.163981","20140514","13:28:00","Bundegi.Sanctuary","No-take",NA,"8.2","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB241","-21.8632557","114.1738335","20140514","13:33:00","Bundegi.Sanctuary","No-take",NA,"8.9","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB242","-21.8646144","114.1681921","20140514","15:16:00","Bundegi.Sanctuary","No-take",NA,"8.7","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB243","-21.859363","114.1763774","20140514","15:22:00","Bundegi.Sanctuary","No-take",NA,"7.5","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB244","-21.8472912","114.1800213","20140514","15:28:00","Between.Bundegi.and.Murat","Fished",NA,"7.9","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB245","-21.8408053","114.177335","20140514","15:32:00","Between.Bundegi.and.Murat","Fished",NA,"8.4","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB246","-21.8375754","114.1842016","20140514","15:36:00","Between.Bundegi.and.Murat","Fished",NA,"8.4","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB247","-21.8313366","114.1843693","20140514","15:41:00","Between.Bundegi.and.Murat","Fished",NA,"8.1","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB248","-21.8264435","114.1863186","20140514","15:46:00","Between.Bundegi.and.Murat","Fished",NA,"8.5","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB249","-21.8125324","114.1926708","20140515","7:39:00","Murat.Sanctuary","No-take",NA,"9.9","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB250","-21.8031596","114.1888546","20140515","8:48:00","Between.Murat.and.Lighthouse","Fished",NA,"10.5","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB251","-21.7965542","114.1826264","20140515","8:55:00","Between.Murat.and.Lighthouse","Fished",NA,"8.5","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB252","-21.7887268","114.1804222","20140515","9:02:00","Between.Murat.and.Lighthouse","Fished",NA,"8.2","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB253","-21.7826643","114.1764395","20140515","9:08:00","Between.Murat.and.Lighthouse","Fished",NA,"8","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB254","-21.7789064","114.1720854","20140515","9:13:00","Lighthouse.Sanctuary","No-take",NA,"8.1","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB255","-21.7773327","114.1699409","20140515","9:22:00","Lighthouse.Sanctuary","No-take",NA,"8.8","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB256","-21.7768715","114.1674076","20140515","9:30:00","Lighthouse.Sanctuary","No-take",NA,"9.3","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB257","-21.7764561","114.1639614","20140515","9:37:00","Lighthouse.Sanctuary","No-take",NA,"8.5","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB258","-21.7765136","114.1594442","20140515","11:05:00","Lighthouse.Sanctuary","No-take",NA,"9.5","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB259","-21.7788002","114.1584204","20140515","11:01:00","Lighthouse.Sanctuary","No-take",NA,"8","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB260","-21.7808364","114.1554906","20140515","11:09:00","Lighthouse.Sanctuary","No-take",NA,"8.5","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB261","-21.7829187","114.1535354","20140515","11:32:00","Lighthouse.Sanctuary","No-take",NA,"9.8","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB262","-21.7850353","114.151396","20140515","11:37:00","Lighthouse.Sanctuary","No-take",NA,"8.8","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB263","-21.7871481","114.1492195","20140515","11:42:00","Lighthouse.Sanctuary","No-take",NA,"8.4","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB264","-21.7897104","114.1465494","20140515","11:46:00","Lighthouse.Sanctuary","No-take",NA,"8","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB265","-21.7922401","114.1441104","20140515","11:51:00","Lighthouse.Sanctuary","No-take",NA,"8.4","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB266","-21.7939657","114.1413113","20140515","11:55:00","Lighthouse.Sanctuary","No-take",NA,"8.8","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB267","-21.7959535","114.138812","20140515","13:07:00","Lighthouse.Sanctuary","No-take",NA,"9","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB268","-21.8029676","114.1268062","20140515","12:14:00","S.Lighthouse","Fished",NA,"8.2","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB269","-21.8032344","114.1196816","20140515","12:17:00","S.Lighthouse","Fished",NA,"11","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB270","-21.7994716","114.1169022","20140515","12:20:00","S.Lighthouse","Fished",NA,"8.7","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB271","-21.7968153","114.1111564","20140515","12:22:00","S.Lighthouse","Fished",NA,"8.9","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-05_Exmouth.to.Dampier.shallow_stereoBRUVs","NCB272","-21.7993134","114.1047154","20140515","12:27:00","S.Lighthouse","Fished",NA,"7.1","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB385","-21.69424833","114.112445","20141024","8:02:00","Pilbara","Fished",NA,"55","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB386","-21.680905","114.13107","20141024","8:13:00","Pilbara","Fished",NA,"55.8","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB387","-21.67206333","114.1429017","20141024","8:25:00","Pilbara","Fished",NA,"54.5","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB388","-21.65622","114.1587783","20141024","8:34:00","Pilbara","Fished",NA,"58",NA,"No","No",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB389","-21.64771667","114.17355","20141024","8:42:00","Pilbara","Fished",NA,"53",NA,"No","No",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB390","-21.63896333","114.1840733","20141024","8:51:00","Pilbara","Fished",NA,"50.8","Todd","Yes","No",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB391","-21.63754333","114.1858367","20141024","9:04:00","Pilbara","Fished",NA,"52.4","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB392","-21.62382167","114.2155633","20141024","11:23:00","Pilbara","Fished",NA,"55.5","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB393","-21.61147667","114.2358333","20141024","11:34:00","Pilbara","Fished",NA,"52.6","Derek","Yes","No",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB394","-21.60978667","114.25535","20141024","11:44:00","Pilbara","Fished",NA,"53.5","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB395","-21.60555667","114.2732233","20141024","11:05:00","Pilbara","Fished",NA,"54.8","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB396","-21.601425","114.2932383","20141024","11:58:00","Pilbara","Fished",NA,"55.4","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB397","-21.59516667","114.31174","20141024","13:33:00","Pilbara","Fished",NA,"53.7","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB398","-21.59442833","114.3307683","20141024","13:04:00","Pilbara","Fished",NA,"59.5","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB399","-21.59580833","114.3509467","20141024","13:48:00","Pilbara","Fished",NA,"56","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB400","-21.59269167","114.36993","20141024","13:54:00","Pilbara","Fished",NA,"50.2","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB401","-21.59134333","114.3742883","20141024","13:59:00","Pilbara","Fished",NA,"49.8","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB402","-21.583935","114.4083083","20141024","15:31:00","Pilbara","Fished",NA,"50.5","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB403","-21.57891333","114.4266317","20141024","15:04:00","Pilbara","Fished",NA,"54.3","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB404","-21.58054","114.4473117","20141024","15:46:00","Pilbara","Fished",NA,"52.8","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB405","-21.57614333","114.4648433","20141024","15:52:00","Pilbara","Fished",NA,"55.7","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB406","-21.57204","114.4850533","20141024","15:58:00","Pilbara","Fished",NA,"50","Emma","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB407","-21.569215","114.5042483","20141025","8:21:00","Pilbara","Fished",NA,"55.3","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB408","-21.56176333","114.52339","20141025","8:32:00","Pilbara","Fished",NA,"58.7","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB409","-21.5589","114.5407667","20141025","8:41:00","Pilbara","Fished",NA,"57.6","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB410","-21.55711833","114.5605383","20141025","8:49:00","Pilbara","Fished",NA,"52.1","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB411","-21.551545","114.578685","20141025","8:56:00","Pilbara","Fished",NA,"52","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB412","-21.54766333","114.5974667","20141025","9:07:00","Pilbara","Fished",NA,"50","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB413","-21.54105333","114.614665","20141025","9:14:00","Pilbara","Fished",NA,"50.2","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB414","-21.52986667","114.6321933","20141025","9:22:00","Pilbara","Fished",NA,"51.4","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB415","-21.51845667","114.647775","20141025","9:03:00","Pilbara","Fished",NA,"51","Salvador","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB416","-21.50713667","114.6635133","20141025","9:38:00","Pilbara","Fished",NA,"51.3","Salvador","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB417","-21.497025","114.6803483","20141025","12:14:00","Pilbara","Fished",NA,"50.6","Salvador","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB418","-21.488315","114.6963417","20141025","12:21:00","Pilbara","Fished",NA,"49.6","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB419","-21.48691667","114.699025","20141025","12:03:00","Pilbara","Fished",NA,"49.3",NA,"No","No",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB420","-21.48755333","114.7022","20141025","12:36:00","Pilbara","Fished",NA,"48","Salvador","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB421","-21.47647","114.7182167","20141025","12:44:00","Pilbara","Fished",NA,"49.5","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB422","-21.466695","114.7346033","20141025","12:05:00","Pilbara","Fished",NA,"49.5","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB423","-21.45592333","114.7486083","20141025","12:56:00","Pilbara","Fished",NA,"50.8","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB424","-21.43679","114.775405","20141025","13:07:00","Pilbara","Fished",NA,"51.4","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB425","-21.42553333","114.78999","20141025","13:11:00","Pilbara","Fished",NA,"51","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB426","-21.414385","114.80563","20141025","13:18:00","Pilbara","Fished",NA,"50.2","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB427","-21.40188667","114.8169317","20141025","15:32:00","Pilbara","Fished",NA,"50.7","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB428","-21.38927","114.829925","20141025","15:38:00","Pilbara","Fished",NA,"50.2","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB429","-21.37222","114.84047","20141025","15:05:00","Pilbara","Fished",NA,"56.1","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB430","-21.35962","114.8517517","20141025","15:58:00","Pilbara","Fished",NA,"56.6","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB431","-21.34588667","114.863885","20141025","16:03:00","Pilbara","Fished",NA,"56.1","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB432","-21.33283833","114.8769","20141025","16:09:00","Pilbara","Fished",NA,"55","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB433","-21.31931833","114.889575","20141025","16:14:00","Pilbara","Fished",NA,"56.1","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB434","-21.30550333","114.9028167","20141025","16:02:00","Pilbara","Fished",NA,"54.2","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB435","-21.29228333","114.9167817","20141025","16:25:00","Pilbara","Fished",NA,"56.3","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB436","-21.27981833","114.93132","20141025","16:31:00","Pilbara","Fished",NA,"54.2","Todd/Katrina","Yes","No",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB437","-21.26825833","114.948095","20141026","8:11:00","Pilbara","Fished",NA,"51.5","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB438","-21.25086667","114.9684667","20141026","8:19:00","Pilbara","Fished",NA,"51.6","Todd","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB439","-21.238715","114.9819883","20141026","8:22:00","Pilbara","Fished",NA,"50","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB440","-21.22615","114.9952517","20141026","8:29:00","Pilbara","Fished",NA,"50.6","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB441","-21.21230833","115.0101983","20141026","8:36:00","Pilbara","Fished",NA,"49.1","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB442","-21.19888833","115.0221733","20141026","8:42:00","Pilbara","Fished",NA,"50","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB443","-21.18359333","115.033605","20141026","8:05:00","Pilbara","Fished",NA,"50","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB444","-21.16720667","115.04467","20141026","8:56:00","Pilbara","Fished",NA,"50.1","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB445","-21.14900167","115.05451","20141026","9:02:00","Pilbara","Fished",NA,"50.4","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB446","-21.13576667","115.0627917","20141026","9:06:00","Pilbara","Fished",NA,"50","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB447","-20.91327","115.1955317","20141026","12:58:00","Pilbara","Fished",NA,"51.9","Matt/Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB448","-20.910695","115.19521","20141026","13:00:00","Pilbara","Fished",NA,"50.2","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB449","-20.90888333","115.1968533","20141026","13:03:00","Pilbara","Fished",NA,"50.9","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB450","-20.90045167","115.1975267","20141026","13:28:00","Pilbara","Fished",NA,"51.4","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB451","-20.89827667","115.19741","20141026","13:32:00","Pilbara","Fished",NA,"50","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB452","-20.88500333","115.19893","20141026","13:35:00","Pilbara","Fished",NA,"49.9","Derek","Yes","No",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB453","-20.88230814","115.1957222","20141026","13:04:00","Pilbara","Fished",NA,"50.1","Derek","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB454","-20.88383667","115.1938333","20141026","13:43:00","Pilbara","Fished",NA,"49.7","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB455","-20.88650333","115.1939817","20141026","13:48:00","Pilbara","Fished",NA,"51","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB456","-20.89371667","115.19673","20141026","13:51:00","Pilbara","Fished",NA,"51.8","Charlotte","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB457","-20.84818333","115.2240417","20141026","15:51:00","Pilbara","Fished",NA,"50.1","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB458","-20.84556167","115.22461","20141026","15:47:00","Pilbara","Fished",NA,"51.4","Charlotte","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB459","-20.82512833","115.2293133","20141026","16:01:00","Pilbara","Fished",NA,"48.8","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB460","-20.822215","115.2292817","20141026","16:07:00","Pilbara","Fished",NA,"49.9","Katrina","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB461","-20.81975667","115.2293133","20141026","16:11:00","Pilbara","Fished",NA,"49.2","Charlotte","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB462","-20.81744","115.229525","20141026","16:14:00","Pilbara","Fished",NA,"48","Arthur","Yes","No",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB463","-20.81343833","115.2292483","20141026","16:19:00","Pilbara","Fished",NA,"50.6","Charlotte","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB464","-20.789175","115.230935","20141027","8:16:00","Pilbara","Fished",NA,"49.3","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB465","-20.77156167","115.2320383","20141027","8:25:00","Pilbara","Fished",NA,"49.4","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB466","-20.76352667","115.2307617","20141027","8:03:00","Pilbara","Fished",NA,"50.3","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB467","-20.75103833","115.2273933","20141027","8:36:00","Pilbara","Fished",NA,"51.5","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB468","-20.74204","115.2246317","20141027","8:42:00","Pilbara","Fished",NA,"49.5","Matt","Yes","Yes",NA
"Pilbara Marine Conservation Partnership","2014-10_Exmouth.to.Dampier.deep_stereoBRUVs","NCB469","-20.72351333","115.2263367","20141027","8:52:00","Pilbara","Fished",NA,"50","Matt","Yes","Yes",NA
